yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
   7961
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 2672  2672    1247055  42080.616570  58121.4870441732610     6.12     6.12          1     -0.00083  113223.659805   41543.659805
 2673  2673    1247455  42094.113992  58121.4872003934340    14.30    16.70          2     -0.00597  113237.157655   41557.157655
 2674  2674    1247732  42103.461365  58121.4873085806080     8.16    22.30          5      0.00258  113246.505324   41566.505325
 2675  2675    1247830  42106.768340  58121.4873468557820     6.78    10.71          3      0.00450  113249.812404   41569.812405
 2676  2676    1247888  42108.725513  58121.4873695082500    40.94    57.84          5      0.00514  113251.769639   41571.769640
 2677  2677    1247891  42108.826570  58121.4873706779010    36.72    67.14          5     -0.00006  113251.870699   41571.870700
 2678  2678    1248051  42114.225603  58121.4874331667070     5.75     9.80          2     -0.00017  113257.269905   41577.269905
 2679  2679    1248071  42114.900527  58121.4874409783170    18.25    21.26          2      0.00111  113257.944849   41577.944850
 2680  2680    1248096  42115.744130  58121.4874507422460    16.76    21.78          3      0.00122  113258.788480   41578.788480
 2681  2681    1248150  42117.566312  58121.4874718323070    11.37    24.01          5      0.00144  113300.610719   41580.610720
 2682  2682    1248276  42121.818092  58121.4875210427390     9.28    10.69          2      0.00256  113304.862634   41584.862635
 2683  2683    1248281  42121.986977  58121.4875229974140    24.30    43.58          4      0.00742  113305.031524   41585.031525
 2684  2684    1248303  42122.729163  58121.4875315875330     5.89     9.35          2      0.00206  113305.773735   41585.773735
 2685  2685    1248311  42122.999119  58121.4875347120260    12.48    16.51          2      0.00219  113306.043700   41586.043700
 2686  2686    1248366  42124.854916  58121.4875561911550    35.01    47.50          4     -0.00147  113307.899555   41587.899555
 2687  2687    1248512  42129.781589  58121.4876132128380    11.71    14.41          2      0.00006  113312.826385   41592.826385
 2688  2688    1248516  42129.916730  58121.4876147769730    19.22    44.43          6      0.00494  113312.961530   41592.961530
 2689  2689    1248555  42131.232498  58121.4876300057600     5.95     8.17          2     -0.00239  113314.277340   41594.277340
 2690  2690    1248593  42132.514752  58121.4876448466690     6.88    10.52          3     -0.00289  113315.559634   41595.559635
 2691  2691    1248598  42132.683602  58121.4876468009470     7.13    17.50          4      0.00094  113315.728490   41595.728490
 2692  2692    1248801  42139.533674  58121.4877260841860     7.54    14.96          3      0.00222  113322.578780   41602.578780
 2693  2693    1249108  42149.892985  58121.4878459836290     6.09     8.40          2     -0.00053  113332.938419   41612.938420
 2694  2694    1249123  42150.399279  58121.4878518435070    12.61    22.86          4      0.00344  113333.444730   41613.444730
 2695  2695    1249374  42158.868910  58121.4879498716420     5.52     5.52          1      0.00019  113341.914629   41621.914630
 2696  2696    1249389  42159.374829  58121.4879557271810     7.06     7.17          2     -0.00694  113342.420565   41622.420565
 2697  2697    1249509  42163.424301  58121.4880025960700    22.32    26.34          2     -0.00122  113346.470164   41626.470165
 2698  2698    1249615  42167.001172  58121.4880439950460     8.20     8.97          2     -0.00094  113350.047149   41630.047150
 2699  2699    1249651  42168.216118  58121.4880580569220     8.32    17.03          4      0.00389  113351.262134   41631.262135
 2700  2700    1249685  42169.363682  58121.4880713389180     5.53     6.76          3      0.01181  113352.409735   41632.409735
 2701  2701    1249766  42172.096560  58121.4881029694460     5.99     8.10          2      0.00042  113355.142699   41635.142700
 2702  2702    1249878  42175.875785  58121.4881467104770     6.92     6.92          1     -0.00258  113358.922044   41638.922045
 2703  2703    1250224  42187.551289  58121.4882818436220     5.62    11.12          4     -0.00008  113410.597920   41650.597920
 2704  2704    1250381  42192.849106  58121.4883431609470     6.61     6.61          1      0.00025  113415.895904   41655.895905
 2705  2705    1250652  42201.993860  58121.4884490030080     8.04    12.43          3      0.00422  113425.040950   41665.040950
 2706  2706    1250928  42211.307170  58121.4885567959550    11.31    17.21          4      0.00331  113434.354554   41674.354555
 2707  2707    1251129  42218.089484  58121.4886352949500    17.86    20.09          2     -0.00342  113441.137085   41681.137085
 2708  2708    1251237  42221.733923  58121.4886774759550     7.47    10.34          3     -0.00081  113444.781640   41684.781640
 2709  2709    1251286  42223.387191  58121.4886966110080    30.07    48.89          5     -0.00636  113446.434959   41686.434960
 2710  2710    1251295  42223.690911  58121.4887001262850    17.16    21.38          2     -0.00564  113446.738689   41686.738690
 2711  2711    1251419  42227.875053  58121.4887485538560     5.51    20.48          5     -0.00897  113450.922964   41690.922965
 2712  2712    1251445  42228.752545  58121.4887587100030    14.62    17.61          2     -0.00456  113451.800484   41691.800485
 2713  2713    1251569  42232.936907  58121.4888071401340    11.68    12.57          2     -0.00136  113455.984980   41695.984980
 2714  2714    1251639  42235.299067  58121.4888344799360     6.31     9.19          2      0.00103  113458.347215   41698.347215
 2715  2715    1251800  42240.731910  58121.4888973600640     6.30    19.40          5      0.00281  113503.780229   41703.780230
 2716  2716    1251890  42243.768798  58121.4889325092350    11.51    14.95          2      0.00072  113506.817215   41706.817215
 2717  2717    1252149  42252.508576  58121.4890336640770     7.02    14.34          4      0.00325  113515.557269   41715.557270
 2718  2718    1252269  42256.557812  58121.4890805302400    17.65    21.56          2      0.00200  113519.606634   41719.606635
 2719  2719    1252350  42259.291030  58121.4891121646980     6.63     7.82          2      0.00067  113522.339939   41722.339940
 2720  2720    1252436  42262.193078  58121.4891457532160    11.32    15.73          2      0.00261  113525.242080   41725.242080
 2721  2721    1252466  42263.205051  58121.4891574658690     6.36     6.36          1     -0.00767  113526.254085   41726.254085
 2722  2722    1252488  42263.947862  58121.4891660632190     5.66     7.74          2      0.00547  113526.996919   41726.996920
 2723  2723    1252506  42264.555038  58121.4891730907140     8.20     8.20          1     -0.00092  113527.604115   41727.604115
 2724  2724    1252622  42268.469204  58121.4892183935620     6.31     7.37          2     -0.00497  113531.518405   41731.518405
 2725  2725    1252965  42280.043531  58121.4893523556860     7.79     8.34          2     -0.00083  113543.093099   41743.093100
 2726  2726    1252989  42280.853505  58121.4893617303810    33.62    50.67          5      0.00267  113543.903100   41743.903100
 2727  2727    1253551  42299.817417  58121.4895812201090    26.49    40.89          3     -0.00350  113602.867615   41762.867615
 2728  2728    1253991  42314.664831  58121.4897530651780     6.17    10.20          2     -0.00175  113617.715499   41777.715500
 2729  2729    1254338  42326.373869  58121.4898885864450     9.54    14.50          2     -0.00544  113629.424910   41789.424910
 2730  2730    1254828  42342.908523  58121.4900799597570    13.95    15.34          2     -0.00247  113645.960090   41805.960090
 2731  2731    1254872  42344.393291  58121.4900971445760     5.87    14.83          4     -0.00150  113647.444904   41807.444905
 2732  2732    1255033  42349.826103  58121.4901600243460     8.07     8.07          1     -0.00058  113652.877890   41812.877890
 2733  2733    1255084  42351.546914  58121.4901799411330     8.34    19.12          4     -0.00453  113654.598754   41814.598755
 2734  2734    1255166  42354.314001  58121.4902119676030     7.74     7.74          1     -0.00217  113657.365929   41817.365930
 2735  2735    1255601  42368.992659  58121.4903818594820    17.84    27.11          4     -0.00144  113712.045055   41832.045055
 2736  2736    1255699  42372.299449  58121.4904201325060     9.05    15.09          4     -0.00503  113715.351949   41835.351950
 2737  2737    1255769  42374.661749  58121.4904474739460     6.97    12.47          3      0.00153  113717.714325   41837.714325
 2738  2738    1255911  42379.453262  58121.4905029312770     5.98     5.98          1     -0.00242  113722.505989   41842.505990
 2739  2739    1256145  42387.349441  58121.4905943222270    15.48    30.07          4      0.00011  113730.402419   41850.402420
 2740  2740    1256304  42392.714535  58121.4906564182270    21.45    23.22          2     -0.00578  113735.767684   41855.767685
 2741  2741    1256328  42393.524559  58121.4906657935100     5.95    11.38          3     -0.00078  113736.577734   41856.577735
 2742  2742    1256435  42397.135325  58121.4907075847810    14.25    17.91          2      0.00392  113740.188614   41860.188615
 2743  2743    1256465  42398.147598  58121.4907193009020     6.60     7.77          2      0.00253  113741.200920   41861.200920
 2744  2744    1256484  42398.788607  58121.4907267199870     9.03    19.78          4     -0.00122  113741.841950   41861.841950
 2745  2745    1256809  42409.755449  58121.4908536510210     6.26    13.46          4      0.00014  113752.809139   41872.809140
 2746  2746    1256867  42411.712576  58121.4908763029630     7.09    10.42          2     -0.00056  113754.766329   41874.766330
 2747  2747    1257214  42423.421699  58121.4910118252290     6.09     8.59          2     -0.00175  113806.475825   41886.475825
 2748  2748    1257248  42424.569128  58121.4910251056510     7.63    11.50          3      0.00219  113807.623290   41887.623290
 2749  2749    1257389  42429.326956  58121.4910801731070     7.10     8.76          2      0.00003  113812.381269   41892.381270
 2750  2750    1257488  42432.667785  58121.4911188401020    21.58    40.60          6      0.00517  113815.722204   41895.722205
 2751  2751    1257494  42432.870059  58121.4911211812350     7.42    10.60          2     -0.00047  113815.924485   41895.924485
 2752  2752    1257534  42434.219936  58121.4911368048130     6.10    11.20          4      0.00303  113817.274404   41897.274405
 2753  2753    1257697  42439.720246  58121.4912004658050     6.36    17.52          4      0.00422  113822.774890   41902.774890
 2754  2754    1257767  42442.082211  58121.4912278033660    10.18    15.07          3      0.00083  113825.136930   41905.136930
 2755  2755    1257784  42442.655883  58121.4912344430980     6.07    12.73          4      0.00156  113825.710619   41905.710620
 2756  2756    1257793  42442.959438  58121.4912379564540    15.97    16.68          2     -0.00261  113826.014184   41906.014185
 2757  2757    1257851  42444.916711  58121.4912606100860     5.67    11.31          3      0.00097  113827.971519   41907.971520
