yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  653   653    1876144  63329.637538  58430.7329819159550     9.34    12.63          3      0.00064  172747.912300   62867.912300
  654   654    1876371  63337.299437  58430.7330705953410     5.08     5.09          2     -0.01519  172755.573734   62875.573735
  655   655    1876415  63338.785322  58430.7330877930750     7.25     9.04          2      0.00422  172757.059529   62877.059530
  656   656    1876936  63356.371784  58430.7332913400960    10.17    13.52          3      0.00406  172814.644925   62894.644925
  657   657    1877010  63358.869426  58430.7333202479870    14.76    16.15          2     -0.00317  172817.142415   62897.142415
  658   658    1877246  63366.835804  58430.7334124514430     5.11     7.53          2      0.00119  172825.108310   62905.108310
  659   659    1877254  63367.105720  58430.7334155754620     9.68    17.81          4     -0.00253  172825.378210   62905.378210
  660   660    1878505  63409.333556  58430.7339043235580     5.58     7.60          2     -0.00069  172907.603484   62947.603485
  661   661    1878614  63413.013004  58430.7339469097730     7.57    13.33          3      0.00314  172911.282709   62951.282710
  662   662    1878854  63421.114060  58430.7340406719870     9.12    11.99          2     -0.00264  172919.383275   62959.383275
  663   663    1879009  63426.346267  58430.7341012299390     9.93    10.38          2      0.00178  172924.615165   62964.615165
  664   664    1879053  63427.831487  58430.7341184199940    15.13    21.18          3      0.00150  172926.100294   62966.100295
  665   665    1879427  63440.455983  58430.7342645368450     9.63    15.63          3      0.00283  172938.724025   62978.724025
  666   666    1880998  63493.485428  58430.7348783035650     5.82    11.36          4      0.00289  173031.750254   63031.750255
  667   667    1889314  63774.193654  58430.7381272413570    33.63    45.99          5     -0.00136  173512.441465   63312.441465
  668   668    1889339  63775.037475  58430.7381370078210    55.85    77.60          3     -0.00311  173513.285235   63313.285235
  669   669    1889629  63784.826639  58430.7382503083260     6.19     7.33          2      0.00136  173523.073804   63323.073805
  670   670    1890206  63804.303409  58430.7384757339010     9.70    11.90          2      0.00167  173542.549395   63342.549395
  671   671    1890611  63817.974187  58430.7386339604990     7.15    11.81          3     -0.00081  173556.219344   63356.219345
  672   672    1890813  63824.792721  58430.7387128787200    24.28    30.75          3     -0.00142  173603.037465   63363.037465
  673   673    1890986  63830.632460  58430.7387804682880    10.63    21.10          5      0.00117  173608.876850   63368.876850
  674   674    1891168  63836.775842  58430.7388515722500     5.11     6.54          2     -0.00083  173615.019860   63375.019860
  675   675    1891317  63841.805352  58430.7389097841660     9.81     9.81          1     -0.00133  173620.049064   63380.049065
  676   676    1891506  63848.185208  58430.7389836251010    11.71    11.71          1      0.00225  173626.428534   63386.428535
  677   677    1891767  63856.995257  58430.7390855932540     5.60     8.24          2      0.00042  173635.238049   63395.238050
  678   678    1892165  63870.429966  58430.7392410875650     5.12     6.41          2      0.00436  173648.671945   63408.671945
  679   679    1892212  63872.016347  58430.7392594484610     7.45     7.83          2      0.00097  173650.258229   63410.258230
  680   680    1892763  63890.615504  58430.7394747164800    25.28    32.87          4      0.00197  173708.856260   63428.856260
  681   681    1892978  63897.872794  58430.7395587128960     5.73    10.09          3     -0.00044  173716.113109   63436.113110
  682   682    1893105  63902.159809  58430.7396083311230    10.42    23.81          4      0.00258  173720.399864   63440.399865
  683   683    1893257  63907.290455  58430.7396677136000     5.66     7.02          2     -0.00178  173725.530200   63445.530200
  684   684    1894088  63935.341184  58430.7399923748220     5.30     5.30          1      0.00256  173753.579230   63473.579230
  685   685    1894594  63952.421259  58430.7401900608640     5.58     7.61          2      0.00064  173810.658269   63490.658270
  686   686    1895415  63980.134268  58430.7405108132860    11.80    29.05          4     -0.00003  173838.369599   63518.369600
  687   687    1895890  63996.167689  58430.7406963852930     9.82     9.82          1     -0.00908  173854.402049   63534.402050
  688   688    1896216  64007.172161  58430.7408237518590     5.39     6.40          2     -0.00106  173905.405854   63545.405855
  689   689    1896562  64018.851408  58430.7409589283330    11.44    18.09          3     -0.00275  173917.084394   63557.084395
  690   690    1896898  64030.193205  58430.7410901991300     5.27     6.28          2     -0.00142  173928.425504   63568.425505
  691   691    1897432  64048.218377  58430.7412988238080    11.18    22.86          4     -0.00478  173946.449585   63586.449585
  692   692    1897684  64056.724838  58430.7413972782210     9.83    12.40          2     -0.00044  173954.955529   63594.955530
  693   693    1986958  67070.187863  58430.7762753224830     5.68     7.57          2     -0.00428  183008.236460   66608.236460
  694   694    1987025  67072.449764  58430.7763015019010     6.02    17.08          5      0.00467  183010.498225   66610.498225
  695   695    1987228  67079.302007  58430.7763808102660     8.91     8.91          1      0.00269  183017.350055   66617.350055
  696   696    1987239  67079.673204  58430.7763851065220    38.30    45.13          4     -0.00056  183017.721229   66617.721230
  697   697    1987337  67082.981074  58430.7764233920640     5.83     5.83          1     -0.00475  183021.028900   66621.028900
  698   698    1987573  67090.947359  58430.7765155944320     5.30     5.93          2     -0.00317  183028.994705   66628.994705
  699   699    1987788  67098.204841  58430.7765995930620     7.12    10.78          2      0.00014  183036.251749   66636.251750
  700   700    1987798  67098.542317  58430.7766034990460     5.22     6.31          2     -0.00214  183036.589204   66636.589205
  701   701    1987938  67103.268262  58430.7766581974780     6.91     6.91          1      0.00422  183041.314864   66641.314865
  702   702    1988140  67110.086583  58430.7767371132290     6.35     8.38          2     -0.00269  183048.132775   66648.132775
  703   703    1988254  67113.934855  58430.7767816534140    16.51    16.93          2      0.00256  183051.980815   66651.980815
  704   704    1988269  67114.440990  58430.7767875114620     7.40    12.58          3     -0.00314  183052.486919   66652.486920
  705   705    1988286  67115.015000  58430.7767941550980     5.33     5.33          1      0.00192  183053.060895   66653.060895
  706   706    1988354  67117.310273  58430.7768207207550     5.23    10.76          3     -0.00050  183055.356029   66655.356030
  707   707    1988567  67124.500066  58430.7769039359490     8.37    18.26          4     -0.00250  183102.545389   66662.545390
  708   708    1988595  67125.445283  58430.7769148759680     5.44    11.98          3     -0.00039  183103.490550   66663.490550
  709   709    1988809  67132.668924  58430.7769984829180     6.33     8.40          2      0.00031  183110.713755   66670.713755
  710   710    1989135  67143.673202  58430.7771258472450     7.63    14.04          3      0.00261  183121.717369   66681.717370
  711   711    1989366  67151.470607  58430.7772160949890     6.17     7.06          2      0.00114  183129.514305   66689.514305
  712   712    1989752  67164.500067  58430.7773668989310    11.03    13.62          2     -0.00044  183142.542979   66702.542980
  713   713    1989944  67170.980833  58430.7774419077890     5.07     8.08          3     -0.00744  183149.023354   66709.023355
  714   714    1989968  67171.791247  58430.7774512875780    11.16    11.16          1      0.00111  183149.833719   66709.833720
  715   715    1990670  67195.487355  58430.7777255480960     5.52     7.24          2     -0.00047  183213.528399   66733.528400
  716   716    1990909  67203.554746  58430.7778189206780     5.08     5.08          1     -0.00361  183221.595304   66741.595305
  717   717    1991292  67216.483170  58430.7779685552130     6.58     6.58          1      0.00161  183234.522949   66754.522950
  718   718    1991343  67218.204744  58430.7779884808320     7.77    13.95          3      0.00331  183236.244420   66756.244420
  719   719    1991812  67234.035768  58430.7781717102720     9.88    12.39          2     -0.00181  183252.074489   66772.074490
  720   720    1992239  67248.449377  58430.7783385344640     5.45    15.65          4      0.00208  183306.487229   66786.487230
  721   721    1992310  67250.845966  58430.7783662727550     6.34     9.53          3      0.00117  183308.883675   66788.883675
  722   722    1992403  67253.985240  58430.7784026069380     5.49    10.80          3      0.00233  183312.022760   66792.022760
  723   723    1992410  67254.221445  58430.7784053408000     5.79    14.52          5     -0.00011  183312.258950   66792.258950
  724   724    1993012  67274.541969  58430.7786405320580     7.48    11.58          2     -0.00356  183332.578250   66812.578250
  725   725    1994102  67311.335116  58430.7790663786620     9.49    12.83          2     -0.00469  183409.369179   66849.369180
  726   726    1994418  67322.001899  58430.7791898368000    11.84    21.22          3     -0.00072  183420.035319   66860.035320
  727   727    1994465  67323.588450  58430.7792081996540     7.64    11.20          2      0.00092  183421.621775   66861.621775
  728   728    1994548  67326.390169  58430.7792406269570     7.61    12.67          3      0.00197  183424.423324   66864.423325
