yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  251   251    1811426  61115.088482  57974.7073505611390     5.63     6.42          2     -0.00064  170227.819839   61347.819840
  252   252    1811614  61121.431414  57974.7074239747070     9.20    18.91          4      0.00103  170234.162264   61354.162265
  253   253    1811951  61132.801352  57974.7075555712130     8.49    11.79          2      0.00119  170245.531295   61365.531295
  254   254    1811966  61133.307522  57974.7075614296580     5.81     5.81          1      0.00389  170246.037425   61366.037425
  255   255    1812062  61136.546336  57974.7075989159300     5.87     7.43          2      0.00111  170249.275979   61369.275980
  256   256    1812065  61136.647589  57974.7076000878340     6.97     8.89          2      0.00206  170249.377224   61369.377225
  257   257    1812116  61138.368072  57974.7076200008320     6.90     7.07          2     -0.00342  170251.097569   61371.097570
  258   258    1812178  61140.459804  57974.7076442106880    14.57    19.31          3     -0.00550  170253.189135   61373.189135
  259   259    1812408  61148.219979  57974.7077340275330    18.78    23.65          2      0.00297  170300.948689   61380.948690
  260   260    1812602  61154.765157  57974.7078097819140    14.16    20.83          3     -0.00086  170307.493345   61387.493345
  261   261    1812630  61155.709947  57974.7078207169790     5.54     7.99          2      0.00247  170308.438060   61388.438060
  262   262    1812828  61162.390011  57974.7078980325380    15.47    26.02          4     -0.00325  170315.117590   61395.117590
  263   263    1812833  61162.558855  57974.7078999867390    12.19    25.08          5      0.00119  170315.286419   61395.286420
  264   264    1812903  61164.920418  57974.7079273196540     6.50     8.54          2     -0.00319  170317.647794   61397.647795
  265   265    1812971  61167.214602  57974.7079538727040    10.22    16.84          4     -0.00458  170319.941794   61399.941795
  266   266    1812987  61167.754630  57974.7079601230340     9.03    18.81          4      0.00178  170320.481780   61400.481780
  267   267    1813194  61174.738343  57974.7080409530500     6.21     8.14          2     -0.00406  170327.464935   61407.464935
  268   268    1813471  61184.084015  57974.7081491205500    10.11    23.54          4     -0.00214  170336.809860   61416.809860
  269   269    1813557  61186.985656  57974.7081827043460    18.82    32.38          3      0.00131  170339.711269   61419.711270
  270   270    1813764  61193.969525  57974.7082635361660    15.51    18.95          2      0.00022  170346.694580   61426.694580
  271   271    1813770  61194.171936  57974.7082658788860     8.97     9.43          2     -0.00056  170346.896975   61426.896975
  272   272    1813868  61197.478405  57974.7083041481980    26.33    28.43          2      0.00194  170350.203179   61430.203180
  273   273    1814209  61208.983384  57974.7084373076860    27.62    47.35          5      0.00469  170401.707240   61441.707240
  274   274    1814228  61209.624340  57974.7084447261570    23.07    63.32          6      0.00219  170402.348145   61442.348145
  275   275    1814296  61211.918389  57974.7084712776450     5.95    14.91          4     -0.00300  170404.642010   61444.642010
  276   276    1814439  61216.743074  57974.7085271189120     8.57    11.23          2     -0.00136  170409.466310   61449.466310
  277   277    1814538  61220.083246  57974.7085657783040    14.17    24.76          4     -0.00022  170412.806214   61452.806215
  278   278    1814650  61223.862063  57974.7086095146110    25.47    29.38          2      0.00247  170416.584730   61456.584730
  279   279    1814729  61226.527366  57974.7086403630340    19.62    29.72          3      0.00092  170419.249819   61459.249820
  280   280    1814797  61228.821644  57974.7086669171710    22.53    26.00          2      0.00219  170421.543915   61461.543915
  281   281    1815018  61236.277920  57974.7087532166660    14.96    30.16          4      0.00308  170428.999595   61468.999595
  282   282    1815072  61238.099896  57974.7087743043580    24.15    29.84          3      0.00567  170430.821425   61470.821425
  283   283    1815173  61241.507458  57974.7088137437180    11.42    12.33          2      0.00439  170434.228714   61474.228715
  284   284    1815256  61244.307702  57974.7088461539580    18.88    30.23          3      0.00242  170437.028734   61477.028735
  285   285    1815261  61244.476350  57974.7088481059070     7.48    18.43          4      0.00125  170437.197370   61477.197370
  286   286    1815297  61245.691062  57974.7088621650690     5.91     5.91          1      0.00464  170438.411984   61478.411985
  287   287    1815588  61255.508912  57974.7089757975940    10.97    12.26          2      0.00172  170448.229050   61488.229050
  288   288    1815592  61255.643688  57974.7089773575040    10.04    12.87          2     -0.00372  170448.363814   61488.363815
  289   289    1815910  61266.372610  57974.7091015348350     8.78     9.81          2     -0.00283  170459.091879   61499.091880
  290   290    1815957  61267.958312  57974.7091198878720    15.73    17.98          2     -0.00347  170500.677454   61500.677455
  291   291    1816217  61276.730397  57974.7092214166270     6.95     6.95          1     -0.00239  170509.448839   61509.448840
  292   292    1816332  61280.610397  57974.7092663240450    10.03    16.50          3     -0.00081  170513.328529   61513.328530
  293   293    1816414  61283.376994  57974.7092983448320    13.27    15.63          2     -0.00022  170516.094904   61516.094905
  294   294    1816482  61285.671347  57974.7093248998530     6.40    15.37          4      0.00344  170518.389074   61518.389075
  295   295    1816681  61292.385058  57974.7094026048380    12.17    12.17          1     -0.00483  170525.102250   61525.102250
  296   296    1816697  61292.925061  57974.7094088548740     5.60    12.55          4      0.00064  170525.642209   61525.642210
  297   297    1816735  61294.207119  57974.7094236935040     7.70    14.13          3      0.00011  170526.924164   61526.924165
  298   298    1816772  61295.455554  57974.7094381429890    17.72    45.70          6      0.00336  170528.172500   61528.172500
  299   299    1816813  61296.838524  57974.7094541495810     6.05     6.68          2     -0.00597  170529.555359   61529.555360
  300   300    1816838  61297.682242  57974.7094639148290     6.67    10.65          3      0.00144  170530.399010   61530.399010
  301   301    1816841  61297.783520  57974.7094650870400     5.93    15.40          4      0.00331  170530.500280   61530.500280
  302   302    1817056  61305.037129  57974.7095490408450   109.15   132.32          3     -0.00278  170537.753310   61537.753310
  303   303    1817156  61308.411279  57974.7095880935040     5.95     6.48          2      0.00561  170541.127189   61541.127190
  304   304    1817178  61309.153213  57974.7095966807040     7.36    13.16          4     -0.00394  170541.869064   61541.869065
  305   305    1817216  61310.435376  57974.7096115205500    12.82    15.20          2     -0.00119  170543.151124   61543.151125
  306   306    1817289  61312.898437  57974.7096400281980     7.92    17.52          4      0.00308  170545.613989   61545.613990
  307   307    1817607  61323.627150  57974.7097642031230    13.56    17.19          2     -0.00256  170556.341845   61556.341845
  308   308    1817808  61330.408712  57974.7098426934270    35.54    57.65          3      0.00008  170603.122864   61563.122865
  309   309    1817909  61333.816369  57974.7098821339010    11.99    13.54          2      0.00175  170606.530250   61566.530250
  310   310    1817919  61334.153876  57974.7098860402300    11.63    22.09          4      0.00533  170606.867729   61566.867730
  311   311    1817968  61335.806923  57974.7099051727230    18.91    21.36          2      0.00078  170608.520644   61568.520645
  312   312    1818347  61348.593870  57974.7100531697920    24.91    34.01          3      0.00067  170621.306570   61581.306570
  313   313    1818400  61350.381928  57974.7100738649090     6.14     6.50          2     -0.00222  170623.094485   61583.094485
  314   314    1818500  61353.756007  57974.7101129167490     6.16    14.54          4      0.00408  170626.468294   61586.468295
  315   315    1818506  61353.958358  57974.7101152587650    18.08    26.63          3      0.00183  170626.670630   61586.670630
  316   316    1818830  61364.889677  57974.7102417786620    24.73    30.69          3      0.00136  170637.601074   61597.601075
  317   317    1818991  61370.321626  57974.7103046484480    35.70    46.03          4      0.00219  170643.032590   61603.032590
  318   318    1819040  61371.974738  57974.7103237816960    30.25    34.78          3     -0.00025  170644.685570   61604.685570
  319   319    1819532  61388.574264  57974.7105159058300     6.02     7.36          2      0.00269  170701.283770   61621.283770
  320   320    1819652  61392.622878  57974.7105627647870     6.12     9.12          2      0.00192  170705.332060   61625.332060
  321   321    1819703  61394.343405  57974.7105826782980     9.26     9.26          1     -0.00239  170707.052450   61627.052450
  322   322    1819742  61395.659395  57974.7105979096700    16.76    23.76          3      0.00283  170708.368334   61628.368335
  323   323    1820129  61408.716229  57974.7107490304260    28.05    43.28          4      0.00189  170721.424124   61641.424125
  324   324    1820161  61409.795905  57974.7107615266820     6.17     7.31          2      0.00303  170722.503714   61642.503715
  325   325    1820214  61411.584013  57974.7107822223740    18.49    23.33          4      0.00197  170724.291680   61644.291680
  326   326    1820259  61413.102224  57974.7107997942530     6.53     7.21          2      0.00111  170725.809769   61645.809770
  327   327    1820307  61414.721644  57974.7108185375490     7.86    21.98          4      0.00000  170727.429060   61647.429060
  328   328    1820622  61425.349283  57974.7109415426180     5.52     7.19          2     -0.00125  170738.055849   61658.055850
  329   329    1820643  61426.057880  57974.7109497439870     8.78     9.69          2      0.00125  170738.764389   61658.764390
  330   330    1820906  61434.931164  57974.7110524440320     6.21    11.09          3      0.00150  170747.636964   61667.636965
  331   331    1820959  61436.719206  57974.7110731389570     5.65     5.65          1     -0.00167  170749.424865   61669.424865
  332   332    1820980  61437.427738  57974.7110813395580     7.58    10.83          3     -0.00092  170750.133340   61670.133340
  333   333    1821007  61438.338696  57974.7110918830590     7.17     9.23          2     -0.00067  170751.044224   61671.044225
  334   334    1821023  61438.878459  57974.7110981303170     6.17     7.58          2     -0.00233  170751.583944   61671.583945
  335   335    1821085  61440.970351  57974.7111223420290     7.06    11.08          3      0.00064  170753.675669   61673.675670
  336   336    1821239  61446.166151  57974.7111824785920    14.10    26.61          4      0.00181  170758.871055   61678.871055
  337   337    1821415  61452.103951  57974.7112512031360     9.57    11.97          2     -0.00417  170804.808380   61684.808380
  338   338    1821486  61454.499602  57974.7112789305730    15.39    22.03          3      0.00194  170807.203840   61687.203840
  339   339    1821553  61456.759858  57974.7113050909440    17.93    20.95          2     -0.00519  170809.463915   61689.463915
  340   340    1821870  61467.455027  57974.7114288776320     7.88     9.26          2     -0.00472  170820.158230   61700.158230
  341   341    1821985  61471.335267  57974.7114737878140     7.17    16.52          4      0.00397  170824.038159   61704.038160
  342   342    1822200  61478.588737  57974.7115577400060    14.42    21.94          3     -0.00625  170831.291049   61711.291050
