yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 313 11 09  58431     33.7552247881230   4.200554E-013     29.6250434199999        -368658.79077      13.8631         5.00 
nGRPmax
   1390
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  694   694    1916230  64682.814208  58431.7486436829700    11.65    16.70          3     -0.00219  175015.817289   64215.817290
  695   695    1916447  64690.139175  58431.7487284626820    13.85    16.51          2     -0.00017  175023.141824   64223.141825
  696   696    1916652  64697.058919  58431.7488085522940     5.11     5.11          1     -0.00233  175030.061159   64230.061160
  697   697    1916671  64697.700357  58431.7488159763580     7.78     8.52          2      0.00028  175030.702559   64230.702560
  698   698    1916682  64698.071669  58431.7488202739460     9.12     9.12          1      0.00042  175031.073850   64231.073850
  699   699    1916889  64705.058937  58431.7489011451010    27.61    30.37          2     -0.00192  175038.060705   64238.060705
  700   700    1916893  64705.193870  58431.7489027068290    17.31    21.80          3     -0.00425  175038.195630   64238.195630
  701   701    1916933  64706.543915  58431.7489183323520    13.38    17.31          3     -0.00942  175039.545595   64239.545595
  702   702    1917183  64714.982869  58431.7490160054270     5.55     5.55          1     -0.00497  175047.984049   64247.984050
  703   703    1917338  64720.215133  58431.7490765640450     7.98     7.98          1      0.00067  175053.216005   64253.216005
  704   704    1917863  64737.936535  58431.7492816728580     5.17     7.79          2     -0.00217  175110.936359   64270.936360
  705   705    1917906  64739.388181  58431.7492984743170     6.25    10.06          3      0.00289  175112.387920   64272.387920
  706   706    1918334  64753.835390  58431.7494656873860     6.31    12.72          3      0.00144  175126.834275   64286.834275
  707   707    1918560  64761.463951  58431.7495539809150     6.90     6.90          1     -0.00231  175134.462384   64294.462385
  708   708    1918898  64772.873255  58431.7496860330370     5.14     7.73          2     -0.00144  175145.871014   64305.871015
  709   709    1918951  64774.662256  58431.7497067390720    12.25    12.25          1     -0.00197  175147.659910   64307.659910
  710   710    1919149  64781.345866  58431.7497840956670     5.24     5.24          1     -0.00017  175154.343124   64314.343125
  711   711    1919252  64784.822816  58431.7498243381500     5.52     7.74          2      0.00483  175157.819869   64317.819870
  712   712    1919401  64789.852213  58431.7498825487620     7.15     7.15          1      0.00081  175202.848969   64322.848970
  713   713    1919434  64790.966079  58431.7498954407300     6.25    12.00          3     -0.00089  175203.962769   64323.962770
  714   714    1920052  64811.826747  58431.7501368836480    10.77    13.28          2     -0.00347  175224.822204   64344.822205
  715   715    1920381  64822.932478  58431.7502654221950     6.81     8.94          2      0.00431  175235.927280   64355.927280
  716   716    1920460  64825.598806  58431.7502962824830     6.04     6.04          1     -0.00569  175238.593450   64358.593450
  717   717    1920565  64829.143260  58431.7503373062530    12.79    17.41          3     -0.00142  175242.137694   64362.137695
  718   718    1920909  64840.755046  58431.7504717019140    10.01    14.19          3     -0.00203  175253.748794   64373.748795
  719   719    1921404  64857.464149  58431.7506650943230     5.61     5.61          1      0.00572  175310.456910   64390.456910
  720   720    1922015  64878.088427  58431.7509038012420     8.47     8.47          1      0.00039  175331.079969   64411.079970
  721   721    1922724  64902.020966  58431.7511807982210     5.07     5.21          2      0.00203  175355.011095   64435.011095
  722   722    1923183  64917.514327  58431.7513601195260    31.54    34.15          2     -0.00658  175410.503539   64450.503540
  723   723    1923741  64936.350055  58431.7515781256320     9.39    11.43          2      0.00194  175429.338154   64469.338155
  724   724    1923806  64938.544039  58431.7516035189630     8.30     8.30          1     -0.00094  175431.532010   64471.532010
  725   725    1923871  64940.738224  58431.7516289146240    11.31    15.29          3      0.00156  175433.726065   64473.726065
  726   726    1924222  64952.586209  58431.7517660440830     5.75     5.75          1     -0.00139  175445.573349   64485.573350
  727   727    1924226  64952.721412  58431.7517676089340     6.06     8.67          2      0.00372  175445.708545   64485.708545
  728   728    1924307  64955.455433  58431.7517992526980    11.02    11.02          1     -0.00083  175448.442405   64488.442405
  729   729    1924332  64956.299163  58431.7518090180860     5.93     9.79          2     -0.00533  175449.286084   64489.286085
  730   730    1924400  64958.594859  58431.7518355886460    60.50   102.26          4      0.00469  175451.581644   64491.581645
  731   731    1925000  64978.847510  58431.7520699943300     5.31     5.31          1     -0.00983  175511.833100   64511.833100
  732   732    1925323  64989.750770  58431.7521961894660    12.05    13.25          2     -0.00083  175522.735715   64522.735715
  733   733    1925460  64994.375018  58431.7522497108610     5.83     8.15          2     -0.00711  175527.359689   64527.359690
  734   734    1926084  65015.438382  58431.7524934997890     6.90     9.23          2     -0.00456  175548.421809   64548.421810
  735   735    1926422  65026.847911  58431.7526255545220     6.27     9.10          2      0.00269  175559.830665   64559.830665
  736   736    1926683  65035.657996  58431.7527275231100    20.85    27.04          3      0.00192  175608.640229   64568.640230
  737   737    1926820  65040.282415  58431.7527810464640    17.10    18.02          2      0.00014  175613.264374   64573.264375
  738   738    1927091  65049.430080  58431.7528869222270     6.69     9.05          2      0.00017  175622.411500   64582.411500
  739   739    1927133  65050.847874  58431.7529033318660     6.93    11.43          3      0.00233  175623.829210   64583.829210
  740   740    1928080  65082.813922  58431.7532733092860     7.44     8.57          2     -0.00286  175655.793369   64615.793370
  741   741    1928211  65087.235753  58431.7533244878850     7.88    16.76          3     -0.00603  175700.214939   64620.214940
  742   742    1928775  65106.273917  58431.7535448370050    25.15    25.15          1     -0.00003  175719.251980   64639.251980
  743   743    1928786  65106.645249  58431.7535491348220    21.89    27.54          3      0.00067  175719.623290   64639.623290
  744   744    1928832  65108.197916  58431.7535671055100     5.17     5.17          1     -0.00181  175721.175864   64641.175865
  745   745    1929069  65116.197939  58431.7536596983680    11.32    13.64          2     -0.00100  175729.175414   64649.175415
  746   746    1929933  65145.362586  58431.7539972521600    25.91    37.76          4      0.00253  175758.338340   64678.338340
  747   747    1930397  65161.025431  58431.7541785350780     5.10     9.00          3      0.01461  175814.000260   64694.000260
  748   748    1930628  65168.822527  58431.7542687792380     8.20     8.78          2      0.00344  175821.796894   64701.796895
  749   749    1930836  65175.843551  58431.7543500411010    45.92    49.77          2      0.00144  175828.817504   64708.817505
  750   750    1931292  65191.235940  58431.7545281937540     5.73     5.73          1      0.00125  175844.208984   64724.208985
  751   751    1931468  65197.176746  58431.7545969530750     5.79     6.54          2     -0.00197  175850.149440   64730.149440
  752   752    1932116  65219.050298  58431.7548501191940     7.57    13.38          3      0.00242  175912.021699   64752.021700
  753   753    1932117  65219.084235  58431.7548505119740     8.89    13.33          3      0.00753  175912.055634   64752.055635
  754   754    1932156  65220.400398  58431.7548657453440     8.53     9.08          2     -0.00086  175913.371720   64753.371720
  755   755    1932529  65232.991236  58431.7550114726400     9.49    16.33          3      0.00269  175925.961815   64765.961815
  756   756    1933006  65249.092397  58431.7551978286720     9.73    16.53          4     -0.00008  175942.062024   64782.062025
  757   757    1933877  65278.492998  58431.7555381133950    15.73    19.27          3     -0.00644  180011.460890   64811.460890
  758   758    1934071  65285.041625  58431.7556139076990     6.06     6.06          1     -0.00325  180018.009129   64818.009130
  759   759    1934535  65300.704109  58431.7557951864450     5.25     5.25          1     -0.00183  180033.670689   64833.670690
  760   760    1934643  65304.349835  58431.7558373823490    37.50    60.40          4      0.00283  180037.316200   64837.316200
  761   761    1935024  65317.210619  58431.7559862340100     8.88    15.30          3      0.00356  180050.176225   64850.176225
  762   762    1935209  65323.455238  58431.7560585096960     6.44     9.09          3      0.00050  180056.420474   64856.420475
  763   763    1935576  65335.843364  58431.7562018907900     6.89     6.89          1     -0.00072  180108.807869   64868.807870
  764   764    1936275  65359.438427  58431.7564749817980     6.60     9.13          2      0.00347  180132.401539   64892.401540
  765   765    1936849  65378.813766  58431.7566992334080     6.18     8.69          2     -0.00203  180151.775735   64911.775735
  766   766    1936866  65379.387625  58431.7567058752900     9.24    11.47          2     -0.00117  180152.349560   64912.349560
  767   767    1937887  65413.851675  58431.7571047647620     6.08     7.39          2     -0.00331  180226.811574   64946.811575
  768   768    1937988  65417.261056  58431.7571442251900     6.65     8.49          2     -0.00033  180230.220755   64950.220755
  769   769    1938073  65420.130310  58431.7571774341380     5.30     7.35          2      0.00167  180233.089840   64953.089840
  770   770    1938403  65431.269363  58431.7573063583740     6.97     9.94          2     -0.00397  180244.228235   64964.228235
  771   771    1938824  65445.480577  58431.7574708400130    10.00    14.61          2      0.00381  180258.438609   64978.438610
  772   772    1938842  65446.088167  58431.7574778723070     6.13    10.30          3      0.00342  180259.046164   64979.046165
  773   773    1939289  65461.176628  58431.7576525072640     6.59     6.59          1     -0.00064  180314.133735   64994.133735
  774   774    1939333  65462.661971  58431.7576696987390     5.87     9.51          3      0.00294  180315.618990   64995.618990
  775   775    1939567  65470.560557  58431.7577611175550    11.31    13.51          2     -0.00128  180323.517110   65003.517110
  776   776    1939775  65477.581647  58431.7578423801730    21.53    24.37          2     -0.00167  180330.537785   65010.537785
  777   777    1940024  65485.986823  58431.7579396623100     5.40    11.70          3      0.00183  180338.942465   65018.942465
  778   778    1940390  65498.341277  58431.7580826536700     6.69     7.93          2      0.00308  180351.296190   65031.296190
  779   779    1940997  65518.830711  58431.7583197998980     7.63    12.52          3      0.00267  180411.784415   65051.784415
  780   780    1941216  65526.223153  58431.7584053605630    10.52    12.52          2      0.00417  180419.176420   65059.176420
  781   781    1941500  65535.809303  58431.7585163113730     5.33     5.33          1     -0.00619  180428.762004   65068.762005
  782   782    1942199  65559.404396  58431.7587894027260     8.19    11.03          2     -0.00114  180452.355705   65092.355705
  783   783    1942412  65566.594225  58431.7588726183420     5.24     9.61          3     -0.00203  180459.545109   65099.545110
  784   784    1942673  65575.404420  58431.7589745881980     5.08     9.39          3     -0.00011  180508.354785   65108.354785
  785   785    1942825  65580.535313  58431.7590339735300     5.90     5.90          1      0.00269  180513.485374   65113.485375
  786   786    1942911  65583.438179  58431.7590675715200     6.31    10.30          3      0.00044  180516.388070   65116.388070
  787   787    1943223  65593.969846  58431.7591894658050     6.42     8.77          2      0.00100  180526.919114   65126.919115
  788   788    1943598  65606.627863  58431.7593359706370     7.26     9.24          2     -0.00500  180539.576385   65139.576385
  789   789    1943978  65619.454860  58431.7594844312450     8.13     8.13          1     -0.00497  180552.402625   65152.402625
  790   790    1944074  65622.695526  58431.7595219389570     7.52    16.00          3      0.00011  180555.643100   65155.643100
  791   791    1944335  65631.505716  58431.7596239087490    40.69    46.45          3      0.00214  180604.452770   65164.452770
  792   792    1944336  65631.539488  58431.7596242996350     5.30    11.73          3      0.00264  180604.486539   65164.486540
  793   793    1944403  65633.801002  58431.7596504745600    30.53    43.51          5      0.00003  180606.747920   65166.747920
  794   794    1944427  65634.611094  58431.7596598506240     7.15    11.16          3     -0.00125  180607.557964   65167.557965
  795   795    1944625  65641.294504  58431.7597372049020     8.92    11.47          2     -0.00483  180614.240980   65174.240980
  796   796    1944638  65641.733510  58431.7597422860030     8.48     8.48          1      0.00072  180614.679960   65174.679960
  797   797    1944666  65642.678680  58431.7597532254720    24.39    36.62          4      0.00114  180615.625075   65175.625075
  798   798    1945239  65662.020472  58431.7599770887940     7.50    10.62          3      0.00208  180634.965725   65194.965725
  799   799    1945408  65667.724968  58431.7600431130500    10.28    16.55          4     -0.00208  180640.669885   65200.669885
  800   800    1946016  65688.248364  58431.7602806523650     5.11     8.26          3      0.00419  180701.192069   65221.192070
  801   801    1947027  65722.374688  58431.7606756329600    15.21    16.13          2     -0.00281  180735.316379   65255.316380
  802   802    1947062  65723.556103  58431.7606893067520    12.13    13.74          2     -0.00367  180736.497725   65256.497725
  803   803    1947308  65731.859808  58431.7607854144380    15.17    18.39          3     -0.00597  180744.800940   65264.800940
  804   804    1947450  65736.653386  58431.7608408956670     8.14    13.15          3      0.00358  180749.594234   65269.594235
  805   805    1947574  65740.838883  58431.7608893389310    38.48    42.54          2     -0.00097  180753.779484   65273.779485
  806   806    1947830  65749.480142  58431.7609893534980     7.65    10.70          2     -0.00350  180802.420234   65282.420235
  807   807    1947836  65749.682884  58431.7609917000450     8.47    10.63          2      0.00275  180802.622965   65282.622965
  808   808    1948354  65767.167996  58431.7611940740220     5.03     7.93          2     -0.00050  180820.107044   65300.107045
  809   809    1948569  65774.425319  58431.7612780708220    10.43    10.43          1     -0.00186  180827.363940   65307.363940
  810   810    1948630  65776.484816  58431.7613019075970     5.24     5.24          1      0.01047  180829.423315   65309.423315
  811   811    1949049  65790.627410  58431.7614655950210     5.09     7.68          2     -0.01489  180843.565074   65323.565075
  812   812    1949382  65801.868413  58431.7615956992260     5.41     5.41          1      0.00003  180854.805415   65334.805415
  813   813    1949390  65802.138449  58431.7615988246400    11.32    13.14          2     -0.00014  180855.075434   65335.075435
  814   814    1949560  65807.876933  58431.7616652422780    22.41    41.57          5      0.00283  180900.813580   65340.813580
  815   815    1950399  65836.197743  58431.7619930294270     5.45     5.45          1      0.00739  180929.132720   65369.132720
  816   816    1950449  65837.885173  58431.7620125598720     9.90    20.67          3     -0.00250  180930.820050   65370.820050
  817   817    1950569  65841.935917  58431.7620594434820     5.57     7.83          2      0.00061  180934.870555   65374.870555
  818   818    1950593  65842.745835  58431.7620688175360    28.34    50.03          5     -0.00556  180935.680424   65375.680425
  819   819    1950879  65852.400159  58431.7621805573890     7.08    11.82          3      0.00425  180945.334179   65385.334180
  820   820    1951521  65874.071188  58431.7624313794820     5.12     6.91          2      0.00889  181007.003929   65407.003930
  821   821    1951587  65876.298639  58431.7624571601660     5.90     6.23          2     -0.00283  181009.231249   65409.231250
  822   822    1951610  65877.075305  58431.7624661493630     7.59    19.47          5      0.00592  181010.007870   65410.007870
  823   823    1951899  65886.830420  58431.7625790557820     7.21     9.21          2      0.00139  181019.762410   65419.762410
  824   824    1951966  65889.092049  58431.7626052320510     5.82    11.39          3      0.00192  181022.023905   65422.023905
  825   825    1951982  65889.631985  58431.7626114813060     5.15     5.15          1     -0.00217  181022.563809   65422.563810
  826   826    1952145  65895.134265  58431.7626751651070    28.43    33.12          3      0.00269  181028.065764   65428.065765
  827   827    1952444  65905.226870  58431.7627919776640     7.43     7.43          1     -0.00369  181038.157774   65438.157775
  828   828    1953219  65931.387248  58431.7630947598210    28.45    30.50          2     -0.00172  181104.316610   65464.316610
  829   829    1953286  65933.649002  58431.7631209375230     7.32    15.01          4      0.00278  181106.578229   65466.578230
  830   830    1953395  65937.328194  58431.7631635207680     6.17     7.14          2     -0.00136  181110.257205   65470.257205
  831   831    1953679  65946.914579  58431.7632744742910    19.49    22.12          2     -0.00453  181119.843025   65479.843025
  832   832    1953864  65953.159293  58431.7633467510780    10.04    10.53          2     -0.00450  181126.087370   65486.087370
  833   833    1954017  65958.323942  58431.7634065271040     5.40     8.88          3     -0.00192  181131.251714   65491.251715
  834   834    1954407  65971.488609  58431.7635588959360     5.62     5.83          2      0.00158  181144.415605   65504.415605
  835   835    1954510  65974.965174  58431.7635991339520     9.86     9.86          1     -0.00511  181147.891965   65507.891965
  836   836    1954532  65975.707828  58431.7636077294850     5.70     8.08          2     -0.00400  181148.634574   65508.634575
  837   837    1954799  65984.720459  58431.7637120423420     6.71     6.71          1     -0.00461  181157.646675   65517.646675
  838   838    1954859  65986.745894  58431.7637354848900     7.19    10.81          2     -0.00081  181159.671990   65519.671990
  839   839    1954946  65989.682472  58431.7637694730620     7.22     9.36          2     -0.00489  181202.608395   65522.608395
  840   840    1955411  66005.378967  58431.7639511454590    15.56    26.27          4      0.00411  181218.303964   65538.303965
  841   841    1955644  66013.243786  58431.7640421734530    26.48    48.91          6     -0.00022  181226.168319   65546.168320
  842   842    1955934  66023.032814  58431.7641554723840     6.32     8.66          2     -0.00008  181235.956770   65555.956770
  843   843    1956449  66040.416664  58431.7643566743550    21.55    23.78          2     -0.00347  181253.339594   65573.339595
  844   844    1956817  66052.838836  58431.7645004494980     9.01    17.58          3      0.00361  181305.761035   65585.761035
  845   845    1957036  66060.231147  58431.7645860086530    19.74    22.41          2      0.00125  181313.152910   65593.152910
  846   846    1958039  66094.087589  58431.7649778656130     5.71    10.04          3     -0.00131  181347.007354   65627.007355
  847   847    1958061  66094.830193  58431.7649864605700    18.22    19.87          2     -0.00164  181347.749914   65627.749915
  848   848    1958066  66094.998792  58431.7649884119420    10.30    12.84          2     -0.00686  181347.918504   65627.918505
  849   849    1958183  66098.948315  58431.7650341240190    99.12   107.34          3     -0.00219  181351.867794   65631.867795
  850   850    1958687  66115.961004  58431.7652310301440    10.91    16.11          3     -0.00069  181408.879480   65648.879480
  851   851    1958812  66120.180347  58431.7652798651260    16.02    19.33          3     -0.00283  181413.098574   65653.098575
  852   852    1958919  66123.792300  58431.7653216701310     6.45    10.07          2      0.00133  181416.710315   65656.710315
  853   853    1958979  66125.817670  58431.7653451119230     6.38     6.38          1      0.00294  181418.735564   65658.735565
  854   854    1959239  66134.593992  58431.7654466897280     5.25     5.25          1      0.00194  181427.511369   65667.511370
  855   855    1959588  66146.374522  58431.7655830384510    16.75    21.61          3      0.00008  181439.291205   65679.291205
  856   856    1959595  66146.610851  58431.7655857737470     5.26     7.34          2      0.00161  181439.527520   65679.527520
  857   857    1959935  66158.087642  58431.7657186069760     6.03     6.03          1      0.00150  181451.003635   65691.003635
  858   858    1959946  66158.458964  58431.7657229046780     5.10     5.10          1      0.00192  181451.374934   65691.374935
  859   859    1959994  66160.079300  58431.7657416585600     6.31     9.44          3      0.00439  181452.995175   65692.995175
  860   860    1960013  66160.720413  58431.7657490788610     6.14     8.52          2     -0.00233  181453.636249   65693.636250
  861   861    1960114  66164.129604  58431.7657885370880     6.71     8.42          2     -0.00500  181457.045240   65697.045240
  862   862    1960298  66170.340795  58431.7658604258690     9.25    20.64          4      0.00139  181503.256064   65703.256065
  863   863    1960561  66179.218408  58431.7659631760130     5.96    10.24          3      0.00086  181512.133155   65712.133155
  864   864    1960803  66187.387155  58431.7660577217020     5.06     7.81          2      0.00039  181520.301420   65720.301420
  865   865    1960900  66190.661898  58431.7660956238210     5.39     6.44          2      0.01472  181523.575970   65723.575970
  866   866    1960927  66191.572667  58431.7661061651330    14.15    16.34          2     -0.00400  181524.486684   65724.486685
  867   867    1961046  66195.589564  58431.7661526569980    11.36    11.36          1     -0.00336  181528.503345   65728.503345
  868   868    1961063  66196.163522  58431.7661593000190     5.64     8.87          2      0.00044  181529.077269   65729.077270
  869   869    1961072  66196.467385  58431.7661628169600     6.36     7.02          2      0.00211  181529.381114   65729.381115
  870   870    1961371  66206.560175  58431.7662796316540    11.20    12.90          2      0.00150  181539.473310   65739.473310
  871   871    1961400  66207.539028  58431.7662909609730     7.57     7.57          1     -0.00025  181540.452105   65740.452105
  872   872    1961727  66218.577034  58431.7664187156740     6.44    10.60          3      0.00117  181551.489459   65751.489460
  873   873    1961764  66219.826067  58431.7664331720700     6.81     9.21          3      0.00381  181552.738419   65752.738420
  874   874    1962236  66235.758287  58431.7666175727620     5.13     7.49          2     -0.00389  181608.669699   65768.669700
  875   875    1962606  66248.247893  58431.7667621283970    10.85    16.41          3      0.00092  181621.158569   65781.158570
  876   876    1962901  66258.205540  58431.7668773789310     8.71     9.67          2     -0.00358  181631.115630   65791.115630
  877   877    1963065  66263.741571  58431.7669414533630     6.24     8.55          3      0.00117  181636.651335   65796.651335
  878   878    1963429  66276.028411  58431.7670836621570    20.35    20.35          1     -0.00072  181648.937449   65808.937450
  879   879    1963657  66283.725074  58431.7671727439100     5.69     6.12          2      0.01308  181656.633660   65816.633660
  880   880    1963817  66289.125258  58431.7672352460420     6.37     6.77          2     -0.00664  181702.033525   65822.033525
  881   881    1963921  66292.636080  58431.7672758805500     5.74     5.74          1      0.00181  181705.544139   65825.544140
  882   882    1964358  66307.387204  58431.7674466111620    10.38    16.20          3      0.00386  181720.294395   65840.294395
  883   883    1964986  66328.585319  58431.7676919597180     6.02    10.91          3     -0.00131  181741.491259   65861.491260
  884   884    1965189  66335.437678  58431.7677712694140    13.12    16.12          2     -0.00033  181748.343215   65868.343215
  885   885    1965529  66346.914519  58431.7679041032320     5.99     6.08          2      0.00158  181759.819380   65879.819380
  886   886    1965554  66347.758254  58431.7679138686850     5.98     7.14          2     -0.00303  181800.663065   65880.663065
  887   887    1965679  66351.977743  58431.7679627053570     8.61     8.61          1     -0.00058  181804.882305   65884.882305
  888   888    1965928  66360.382678  58431.7680599847040    43.61    48.27          2     -0.00422  181813.286745   65893.286745
  889   889    1966024  66363.623244  58431.7680974912510    20.21    28.70          3     -0.00211  181816.527119   65896.527120
  890   890    1966173  66368.653016  58431.7681557062020    75.24    91.95          4      0.00469  181821.556595   65901.556595
  891   891    1967009  66396.872104  58431.7684823160190     7.40     7.40          1     -0.00403  181849.774019   65929.774020
  892   892    1968080  66433.024189  58431.7689007429250     6.07     8.31          2      0.00192  181925.923974   65965.923975
  893   893    1968294  66440.247685  58431.7689843482110     7.02    12.28          2     -0.00186  181933.147045   65973.147045
  894   894    1968472  66446.256104  58431.7690538900990     6.13    13.19          4     -0.00206  181939.155110   65979.155110
  895   895    1969008  66464.348835  58431.7692632967040    10.91    10.91          1     -0.00483  181957.246775   65997.246775
  896   896    1969019  66464.720287  58431.7692675959170     6.55     6.55          1     -0.00056  181957.618205   65997.618205
  897   897    2058018  69468.904204  58431.8040382430980    12.22    17.79          3      0.00339  191001.625499   69001.625500
  898   898    2058133  69472.785911  58431.8040831702660     8.65    11.47          2     -0.00094  191005.506980   69005.506980
  899   899    2058175  69474.203505  58431.8040995776000     5.00     5.00          1     -0.00472  191006.924490   69006.924490
  900   900    2058207  69475.283778  58431.8041120807550    10.18    10.18          1     -0.00161  191008.004700   69008.004700
  901   901    2058805  69495.469512  58431.8043457119360     7.13     8.95          2      0.00114  191028.189249   69028.189250
  902   902    2058955  69500.532824  58431.8044043150980     7.66    17.36          4      0.00156  191033.252265   69033.252265
  903   903    2059449  69517.207862  58431.8045973132160     9.39    11.36          2     -0.00014  191049.926324   69049.926325
  904   904    2059950  69534.119194  58431.8047930462210     6.99     9.84          2     -0.00164  191106.836664   69066.836665
  905   905    2060072  69538.237275  58431.8048407091970    12.21    17.64          3     -0.00339  191110.954505   69070.954505
  906   906    2060154  69541.005243  58431.8048727458690     7.07     7.87          2     -0.00203  191113.722309   69073.722310
  907   907    2060273  69545.022263  58431.8049192391550     5.08     5.08          1      0.00200  191117.739094   69077.739095
  908   908    2060313  69546.372462  58431.8049348664580     5.28     6.93          2      0.00167  191119.089214   69079.089215
  909   909    2060596  69555.925033  58431.8050454286210     5.13     5.13          1     -0.00328  191128.641224   69088.641225
  910   910    2060832  69563.891335  58431.8051376311940     8.14    10.31          2     -0.00114  191136.607059   69096.607060
  911   911    2060936  69567.401986  58431.8051782637310    10.27    13.76          2      0.00167  191140.117505   69100.117505
  912   912    2061123  69573.714036  58431.8052513198590     9.49    16.13          4     -0.00372  191146.429185   69106.429185
  913   913    2061492  69586.169841  58431.8053954842750     5.89    12.12          4      0.00000  191158.884260   69118.884260
  914   914    2061624  69590.625393  58431.8054470531580     5.02     5.02          1     -0.00422  191203.339550   69123.339550
  915   915    2061712  69593.596042  58431.8054814356740    11.23    11.23          1      0.00106  191206.310024   69126.310025
  916   916    2061820  69597.241621  58431.8055236298750     7.97    21.32          5      0.00167  191209.955390   69129.955390
  917   917    2062510  69620.532782  58431.8057932034940     6.59     6.59          1      0.00244  191233.245185   69153.245185
  918   918    2062781  69629.680343  58431.8058990780420     7.46    11.15          2     -0.00061  191242.392210   69162.392210
  919   919    2062805  69630.490371  58431.8059084533630     5.95     7.99          2     -0.00353  191243.202189   69163.202190
  920   920    2062994  69636.870665  58431.8059822993660     5.08     5.08          1      0.01281  191249.582110   69169.582110
  921   921    2063037  69638.321840  58431.8059990953730     8.47    17.46          4      0.00389  191251.033200   69171.033200
  922   922    2063287  69646.760565  58431.8060967657980     5.29    10.67          3      0.00125  191259.471430   69179.471430
  923   923    2063308  69647.469211  58431.8061049677180     6.03     8.43          2     -0.00536  191300.180034   69180.180035
  924   924    2063404  69650.710036  58431.8061424772740     5.88     8.25          2      0.00442  191303.420670   69183.420670
  925   925    2063423  69651.351289  58431.8061498991870     5.58     5.58          1      0.00125  191304.061885   69184.061885
  926   926    2063430  69651.587328  58431.8061526311170    10.69    18.93          3     -0.00581  191304.297909   69184.297910
  927   927    2064107  69674.439988  58431.8064171294850    14.95    20.96          3      0.00467  191327.149229   69207.149230
  928   928    2064216  69678.119219  58431.8064597131780     7.11     8.95          2      0.00164  191330.828244   69210.828245
  929   929    2064436  69685.545444  58431.8065456648580     7.37     7.37          1      0.00372  191338.254035   69218.254035
  930   930    2064465  69686.524276  58431.8065569939330    11.55    11.90          2      0.00192  191339.232810   69219.232810
  931   931    2065164  69710.119115  58431.8068300823550     6.89     9.12          2     -0.00086  191402.826264   69242.826265
  932   932    2065436  69719.300703  58431.8069363507330     5.10     8.66          3      0.00386  191412.007314   69252.007315
  933   933    2065499  69721.427063  58431.8069609613700    13.28    13.38          2     -0.00242  191414.133549   69254.133550
  934   934    2065660  69726.861657  58431.8070238617730    15.00    23.41          4     -0.00275  191419.567825   69259.567825
  935   935    2065805  69731.756094  58431.8070805103490     5.83     8.84          2     -0.00497  191424.461974   69264.461975
  936   936    2065828  69732.532554  58431.8070894971520     8.02    10.92          2     -0.00203  191425.238389   69265.238390
  937   937    2066063  69740.465024  58431.8071813081470    49.04    53.17          3     -0.00275  191433.170394   69273.170395
  938   938    2066114  69742.186785  58431.8072012359420     5.24     7.74          2      0.00444  191434.892055   69274.892055
  939   939    2066198  69745.022186  58431.8072340530820     8.19     8.19          1      0.00353  191437.727289   69277.727290
  940   940    2066482  69754.608603  58431.8073450069760     9.39    11.54          2      0.00103  191447.313144   69287.313145
  941   941    2067543  69790.422888  58431.8077595241730    10.28    10.28          1      0.00014  191523.125329   69323.125330
  942   942    2067625  69793.190891  58431.8077915612420     5.01     6.43          2      0.00225  191525.893169   69325.893170
  943   943    2067631  69793.393172  58431.8077939024510     5.35     5.35          1     -0.00514  191526.095440   69326.095440
  944   944    2067782  69798.490321  58431.8078528972290     7.63    13.34          4     -0.00203  191531.192290   69331.192290
  945   945    2067902  69802.540929  58431.8078997792640     5.65     5.65          1     -0.00269  191535.242660   69335.242660
  946   946    2068119  69809.865943  58431.8079845595260     7.41     8.02          2      0.00069  191542.567244   69342.567245
  947   947    2068594  69825.899418  58431.8081701321470     7.95     7.95          1     -0.00703  191558.599780   69358.599780
  948   948    2068645  69827.621224  58431.8081900604670    10.10    12.39          2      0.00122  191600.321484   69360.321485
  949   949    2068735  69830.659002  58431.8082252199300     5.30    10.30          3     -0.00456  191603.359085   69363.359085
  950   950    2068749  69831.131725  58431.8082306912640     5.29     8.10          3      0.00014  191603.831779   69363.831780
  951   951    2069010  69839.941736  58431.8083326589820     8.88    11.02          2     -0.00339  191612.641275   69372.641275
  952   952    2069019  69840.245574  58431.8083361756160    15.35    16.35          2     -0.00219  191612.945095   69372.945095
  953   953    2069090  69842.642340  58431.8083639159680     7.90     9.63          2      0.00231  191615.341719   69375.341720
  954   954    2069116  69843.519816  58431.8083740719490    10.96    13.40          3     -0.00272  191616.219144   69376.219145
  955   955    2069512  69856.886885  58431.8085287833860    13.23    13.23          1     -0.00281  191629.585430   69389.585430
  956   956    2069660  69861.882678  58431.8085866050690     6.75     6.75          1     -0.00233  191634.580929   69394.580930
  957   957    2069740  69864.583476  58431.8086178643070     5.48     5.48          1      0.00886  191637.281570   69397.281570
  958   958    2070373  69885.950173  58431.8088651640450     6.53     9.04          2     -0.00264  191658.647014   69418.647015
  959   959    2070474  69889.359548  58431.8089046243970     6.64     8.91          3      0.00044  191702.056190   69422.056190
  960   960    2070982  69906.507043  58431.8091030907780    24.43    25.41          2     -0.00472  191719.202680   69439.202680
  961   961    2071196  69913.730792  58431.8091866989820    41.52    62.80          4     -0.00131  191726.426005   69446.426005
